colName_FirstName|colName_GEN|colName_MARITALSTATUS|colName_EA|colName_COUNTRY|colName_USPHN
tori|Female|Civil Partner|H_._.w__B4_jz.SN.___Zbt4_@9--.1.M-7F61z7P72----6.9.Gr|突尼西亞|090-649.4179 
arnel|Male|Civil Partner|j._.x6.y@1.38d-9anG5G.-4-P.S3c.iIA|Dominicana|450376-5543eXt.6
vitangelo|Female|Divorced|5_Z@mpob.s.9.i.lHE|Мьянма|359. 848  8590
djohar|Male|Civil Partner|b_PP.u9@Y2-F.kY8W.tG|Bolivien|1(011) /3566376
yeidy|Male|Separated|"1_.f.1.C_i_0"@-Tr.-5N-.9Wyfa-T.f-S----s.kb|Таиланд|1/(548)/413 5321
tahir|Male|Separated|B@3E.4.-eVy9j.Y-.hC|科摩罗|+1703  6026392 
doria|M|Separated|"Dkk"@[0.41.778.00]|阿富汗|+1(087)  7381388
ingibjörg|M|Married|"07.__.8._J7_"@2y1OIF.W.-lI8.-yp3P-8Y.cCq|Îles Marshall|067  054/ 5138 
santidev|Female|Married|1.7_7m@fs.Rm|Westsahara|505180  1594
sergeeyevich|Male|Single|7p._4@791Q.yz|Grecia|402780 -0444EXt5
seering|Female|Civil Partner|"_Oz"@cJX-5.X-.9RZ1e-pP-7xl.-b-pIq-2.BeARe|Tuvalu|894 008 /9381x51
hari|Male|Civil Partner|B@-5.c4W2mL2.5.-ds4-0E.Cr|Papua New Guinea|+1 552.367 .2946
bjorge|M|Surviving Civil Partner|7x.TzVW@1dfF-P8-H-Fyw3.w.-.3J.EA|Surinam|1(835)687. 0845
annaguly|Female|Separated|_qz.nN@[607.953.33.5]|Russland|(979)  110  4988
pinot|F|Divorced|"_K.7sf.0G"@Ri1D.54s.--7.---63.Tru|The Bahamas|031 1877565EXt67
consentino|Male|Separated|8__@Og0s8l5NVr--hk.4.8.-8.lv|la Barbade|+1893 -671 5054
esmond|Female|Separated|g16_7@6-.yG2955-7-f.Cd-6.h.RK|Руанда|1(154)4649441 X1
kyūsaku|Female|Surviving Civil Partner|_@-1r.i9q7.-G5.1--kZS-S5q--b-3E.rCtJt|荷屬聖馬丁|254 - 906 2794
garrastazu|Male|Single|1.D_sFr2Kx.0D__5_3l@pW6--Ac6.EAy.8-o4EA2Z.Dn-.ZJ|Australia|1-(725)  8324254
andrade|M|Married|"r.39._S.z.5C5_o7"@[4.5.58.4]|英國|080865. 1858 X07
galeas|Female|Married|_.ct_@[775.6.7.37]|Кот-д’Ивуар|+1139 845  8105 
tytti|F|Separated|k_G_.yS1IT7D.__.V.2@QdT2.zs|贝宁|+1/439-958 0643
medou|F|Surviving Civil Partner|a_@6nPP4-0Lln-9-o-q.q.H--4U4.sU--L-IQ1.bG|Колумбия|+1 -056- 8525522
legrand|F|Separated|9_3D60@[61.737.3.221]|Tchad|+1 (394)301/1283
ilazki|F|Single|_LU9F.c5.y9e__Do._H2@eP-z0p-2-.W.NO|Швейцария|0496615482 
tariq|Female|Widowed|eC1_.B_.0@fPWJrU325.m--o---.Y4f-3.4.TUS|新喀里多尼亞|2892959667Ext.50
bakasura|M|Civil Partner|4_aU_6._Y42P.__SJ@WlX44n3Wu0.48.7-r.93.wLO|Остров Мэн|+1(447)- 0946532
sayra|Female|Surviving Civil Partner|__.510_70_@7--20-6Q3L.y3uZ-615n-.--3.2.wzk|Mongolia|+1-312. 3338306
zanvyl|F|Married|4.V_7_s@-6Rr0O.z.n38.FHs--.upah|圣基茨和尼维斯|493384.4402
suleiman|Male|Married|"N_._"@zo.-.7FtWu.j.KU|伯利兹|657-4397662EXt.4
yajuan|M|Separated|O_6_3_.o@F.nP|San Bartolomé|1/253  6086295
aiala|M|Civil Partner|_0_@[3.1.6.9]|Guinea Ecuatorial|878 233  7561x 4
silvica|Male|Surviving Civil Partner|_0__PB@KxWi4.-i2G-.-g1o-0L.2.KT|Dinamarca|624.280 -5088x.4
nedka|Female|Separated|Z@c1q0Z-1xg1.l.V-.Qd.de|臺灣|042 696/ 0102X.8
amaël|M|Widowed|_l@-.h.7pWv2.n2.gOH|Босния и Герцеговина|(302)007 / 3968
asgari|M|Married|9X__p_@6r8.-j-t-i9Ici.-9-4ezK-c2V.9.oT|Ouganda|193 . 315  0001 
sella|Female|Civil Partner|8@E.---.-Yf-PW4-L2r8.-Lf0fh5-4--5--9.QSnFAf|西班牙|039684  1090
mburu|F|Widowed|bN.F@--lp-99-A.sIJ|Саба|1(710)7850269x.9
jianrong|Male|Surviving Civil Partner|L_m_@T.0E.TDo|Schweden|758- 183  3005
bondy|M|Married|_yM@-5e.Kd-t61.g.-.nP|Fiji|+1(108) -9700824
eutimia|Female|Civil Partner|9.R.2A@L--AL64-Xm02u-a.--.4.i.PRk|Curacao|1.500  277 3232
kirit|M|Separated|_x@[0.6.4.5]|Südossetien|701-281 / 1340x3
audray|M|Widowed|U@--v5r9i-b4.--3.--j-.ST-9.njb|UAE|515 - 010 5508X9
rychard|F|Civil Partner|_V@A-108.-ws--lM.9dXT-c---31o9.-.oq|Kasachstan|087354.8873
risdon|M|Single|o_7_._9Q3_E._@[065.3.3.3]|Сербия|768 043 .2134
estelle|Female|Widowed|_7noU_Ds@q-9-.d.0r.Zc|Südkorea|(411) -6301736x2
harendra|F|Widowed|_W.T_._L.1q.MMX5p0wh@[66.7.4.5]|Croacia|(405)-0180421 
detelin|M|Surviving Civil Partner|_@1u-4-.pyK|Боливия|(482).613/3418x9
amaurys|Male|Widowed|"AKl2_.I"@[1.2.6.600]|Chili|(624) 196  8972
frik|M|Surviving Civil Partner|QK4.t2k@49Eh.1aG.7-sK.48.vX|Islas Pitcairn|+1 /(164)6602048
hama|M|Divorced|_2_7_._02._M4yAmqW@X-w1JAJ.wM-W5q-tdb8v.2DXc-C3.--23-W.Ak|ЛНР|1/066744 8527X.2
laverna|Female|Divorced|K._z.u_@o-.-Z.S2-.Da|Brasil|079638 / 1665
katoucha|Female|Married|37_H___H.P22.g11@x.uV--2.-5--.-2--nI-se1C-zKS8.xQ|土耳其|+1 .726 .3079056
neva|F|Widowed|2.O_@P-6S.Ff3-7.z--T.-dzMJ36-.wE|Algérie|276. 270- 5658X9
qiaoli|Female|Surviving Civil Partner|5h.Z3.hS._.xcTI@-.4l1.4.69TH.GYD|Argentine|(675)-136 9754
pamphlett|Female|Married|5@RMSc-Y.66-9-40U.-.l-u.eJzy|Азад Кашмир|1(765)-6734669x2
zenia|F|Divorced|_G_6@u6E7oX--0B-.-qy8-B-.-xn-.8.mRZ|Guernsey|1(016)060 .1801 
hsiu|F|Married|Lg.i.___0eW_.i_.Ym0@j-K-6H40.Tx|Iran|+1(349)  2138194
renjun|F|Widowed|4j5@2--j.--61.--98-62n7.-hsQ.hmBvf|Lituanie|303677 - 0174x42
lauderdale|F|Single|D0_.5h.144r@7y-xdC5Uzn.5.l6-4.F-.qdIRhe|Namibia|(702). 904/3750
scooter|Female|Divorced|d.__Bha2.6j0QP._C@W.8M-Hj6U.x.tA|Nicaragua|+1.903  5687846
kalicharan|Male|Civil Partner|p.L_@[50.75.0.21]|德國|163/ 9730682x927
arnel|Female|Civil Partner|vAWWXzH.H05@-l.6AC5.---sw74----.6.qbPc|Arabia Saudita|941 559-6923X.75
afshin|F|Civil Partner|"_3y_Y"@oW643--8FMA-R.8qz.4-.B-jZ6.mak|Finland|780216-6169
altgraf|F|Widowed|_A_Yv.__._._DLWO.57@-f.j.Dp8UtD-.--Kso--f-4O-.Iv|Уоллис и Футуна|026770 9043 Ext1
althea|M|Separated|i@2H.4.x05.T-.rS|Коморы|089786.6432 x 48
marquetta|M|Separated|n@aJ5-Pb-b.r--7.r.q-Y.pcEU|Antigua y Barbuda|029 356 /7197 
elinore|F|Civil Partner|6U__7.3J@--.w4.-mTNGl.N-5-H.RR|Mexique|028- 614  4277 
adaya|Female|Married|s_.J_1_7._@hwi-.2.Gq.pC4Z9V-4H.zRTwKZ|St. Kitts und Nevis|+1(835). 0344401
křtitel|Female|Separated|pbJD@[5.4.08.8]|西班牙|126 - 725. 6473
vahan|F|Married|"4_QM._ei.38"@x5.37.qS|Maurice|+1 (421) 8084056
touch|Male|Single|l2._a.W1@N-S.3-m-K.-y-e.0o4.evHQ|Belgien|(927)2365223eXt2
tibiabin|Female|Separated|N@6B67-Y-.Tm|Тунис|095- 4336696
susmita|Male|Single|"aK"@z9.8n-Y5D.-I.nemcYhh.fSJ|Vírgenes Británicas, Islas|1 -(880)-0664306
loyiso|Male|Single|F@-E.-7my.7EERz0.8C4ooI.Uiq|Гернси|112 /340-9756X81
tetsuo|M|Civil Partner|__di_1.m0.8__B_@r.v-D925.d-VFNWadZqo37-1G.8o8.hn|Великобритания|618093 -7265x2
elisângela|Female|Single|Y.F.9.zqO@[419.787.99.353]|Tadschikistan|+1(610)551. 2242
xiangyi|F|Separated|h.0__.D@[2.063.8.143]|Haïti|527  258 - 0651 
keyla|M|Married|"k_F____E"@-.--N.8.25.GDI|Aden|2405088280ExT. 3
gerdy|M|Married|3900w__2@aM9X-Yc-.RsA-.MY.4--s.gGN|Antigua-et-Barbuda|797-409 6022EXT5
aldric|F|Separated|fv_vn._7@[0.8.87.190]|Niederlande|365-744 0508
bidsjaagiin|Female|Separated|_5sSzW__._@7-s.-.N8WXIb.R-.Wkr|Kongo, Republik|544  018  1078
olallo|Male|Single|F66kN.t@7--.6-.pG|Лесото|757966.9856 
asahel|Male|Widowed|4_0kGT__@--50.Bw|Синт-Эстатиус|+1/(012).7885353
blerim|F|Widowed|G.q__.1LZ_aH@-Aw.s.-w.Xgr|États-Unis d'Amérique|(227)050 -6619 
manihera|Female|Widowed|A9_9e_Hc@U2-Ks5559mAo7.-.N.m23-.RyW|Sainte-Lucie|1(979) -9234892
arely|Female|Separated|"01.8B__._D_u"@-.2sRL1dPKybhJ6t3-.-866I-A.-X-M-.uzR|Marshall Islands|7155571560 
ochoa|Male|Single|6w89B.q__o6I.aMr5P.B@PP--oX.-.Hx|Mazedonien|768595- 9926
mazin|Female|Separated|GuL@[0.607.96.916]|吉尔吉斯斯坦|(375)6753902X 1
bennaceur|Male|Surviving Civil Partner|"M_cN.t_4_"@-M7I.4-1.x-M-.z3bs--t.lh|Филиппины|083/756  2630
ogba|F|Separated|S@Q---.yp-.-.I5g-7Y.DR|Ямайка|1(420)-876/ 0752
tangi|F|Widowed|6._c_6.2.PH5.FaJ@59-.i.rl|Saint Christopher and Nevis|035 /017  7293X4
karo|Male|Civil Partner|"vhQN._o"@lYy---t16a.yT-4G--.N-.19.IcF|Самоа|1 5244986850 X.5
ingals|F|Single|3sx.e@7-kkoiK.2q.--7q31.A9aw-NM--256j.jy|Ireland|+1618 1951136
mu|Male|Divorced|___@hX.9.-SLK-Cka.-.Rs|Australien|+1(737)/716 4807
arceto|F|Civil Partner|6_tDJ@--H-6lA.002Kj4-9-9s-8-i.H2N--8YE-.-Q-0-.iSWpMX|Costa de Marfil|965-467-7884Ext5
michael|F|Married|r__8vB._7._nU.2_S_@g--F.-BZ7TC-mj9Ewk2ea.S9.6dPl04IA--3HOnLK.EPfSf|烏克蘭|+1 -333.103/8272
twiselton|M|Divorced|"_Ufy._a9"@btXu5eOl5e.Lt|Kazakhstan|083  3293327
catherina|Male|Single|_@[49.6.4.9]|Czech Republic|1(844)/ 4982008 
uí|Female|Widowed|k_@37.-Ht9S--.R70-U7-37--NO5U.-I8gZJXX.KuWHzh|UAE|085  562  3400 
avoth|Female|Civil Partner|_2Y_sQA_.N@[25.6.8.10]|Panamá|116 2384727
geminio|F|Divorced|6._._k4.hnv@4--WQfF9k552ejG-.59Y4.-9----.C-2-g-.WfohBQ|Georgia|1 (794)548  0239
dierry|F|Separated|_.3_N.fs@M-3Jz3S--.-e.--.-j59.xv|Libya|1.9351784755X.04
marieta|M|Single|_.f.2@-P.v.5A6.-f44---J-z6-rO.LJcVaL|日本|456276 6640 
neria|F|Civil Partner|U.9S.Q7F@N--.p.--W588Y.-Ken-86M.Qs|葉門|044 /4015930X687
proceso|Female|Single|8_A_@[2.38.87.3]|Myanmar|0380942880x. 041
sarvesh|Female|Widowed|5.1_.Hu.4m50vL.mVSW8__h@PzTc.--.lf0-583m.-1.yU|Словения|1(938)305 / 4966
floripes|M|Widowed|"j"@i5I1zto77.-v1H.--P.Ja|Хорватия|4636527696X 619
eufemiano|Male|Separated|8@[01.6.4.5]|Швейцария|+1 317/ 536 8069
munna|M|Single|9@H.-h-i3.g-Q.2S49.Jw|Kroatien|0007878891
rutilo|M|Single|qh.bq@[709.815.1.21]|Sierra Leone|1(637)057 . 6484
deunta|Female|Separated|"7LK._"@Yh.-.mK|Timor-Oriental|+1990629 -1193X1
nantenin|M|Separated|5_@tT9Q.7.QC-.-7.mCQf|Tunisie|458/ 241-9199X 0
nayade|Female|Separated|2@Gd6-.HtF|辛巴威|+1 (553) 0781996
guanping|M|Single|s6O__J.P0@-.a-6-ecM.-I.Fi|Kirguistán|(691)  954/ 0966
giorgiana|Male|Separated|V@-emgB0d.Sq5.R63-.5UDM5.VSrouy|托克勞|093 9326470x. 03
aguirre|M|Civil Partner|_.9@D-.1T.-6E9qVY-k-.n-0.zYlMpz|Belgium|031/ 658  8653 
nardus|F|Single|P7@[28.98.79.981]|利比亞|456  415 1982X3
lowell|F|Widowed|v_.Y.A4@-h7.--4--J.-0W.K-O.NFBd|Pitcairn|785/ 6332876 X 8
deasun|Male|Surviving Civil Partner|t_.h@tK-.n6edQ-82--eYdV-.-7-.IG|Saint Christopher and Nevis|+1.839. 832 7516
hákun|Male|Surviving Civil Partner|y.d_v_AV.81K@-8.-2.2.GY|Bosnia y Herzegovina|(963)  2916404
many|Female|Civil Partner|Fv_S_2n.2F@2.0--67-5.-V-.xnK|冈比亚|+13854897682ext0
rich|F|Civil Partner|_6z5@5P.5o-.Z.-f-r-41-N--M-wPW.MqPRBS|Malí|1(425)7449619X 9
cable|Male|Single|6ii_.K.h.7J@r5-52xLQa75K-u0Y.pI.3.O.yxAEzc|Bangladesh|(155) 5262791x.6
adjar|F|Separated|8._@[894.04.514.367]|Ботсвана|000/758 3348
charlemagne|M|Separated|"_722UCKf.90_Z.W5"@-9.Z0U.9jn56xs-1-W-8-Jh.g.ciMSJ|Tayikistán|(699). 376.3308 
yanitzia|Female|Surviving Civil Partner|"_u__.__.P21N_3i0.D.G"@6mQS.Tq|伊朗|359- 382 .1143 
xinyao|F|Widowed|_0@V--7Z0.T-n--.UV9-C-U-9-j.-FW.pvm|菲律賓|+1 056.801-1998
jordanov|M|Separated|"_"@0.R.NuE-1t-oQML7N.S-.LX|智利|141 6840490
regulo|Female|Civil Partner|a_N_.5_6@4aKa-1.980-w-t.R--.9-.VJyad|科特迪瓦|356-026. 9675
hermina|M|Single|j@[3.49.37.16]|Лаос|+1653 . 962/9879
kombo|Male|Single|_.8X@[3.3.42.411]|朝鲜|1/(243)-934/9344
kanwar|Male|Civil Partner|6@--.-.N.t-G-h-MN.sW|Christmas Island|(678). 7959683
rania|Female|Widowed|a_v@--.c-c.1Td--Dke-.N-8.kKPs|Mazedonien|912  997.2812
rosu|Male|Widowed|"_n.k"@--U4S.I.6.h85Yp2.lHW|塞爾維亞|513  631 1440
baltazar|F|Civil Partner|"sdL_6_9"@6-4R-.x-7i.Y.8Z3.hWTUiw|英屬維爾京群島|1(874)887 /3295 
tahar|Female|Widowed|"0"@GR.Y-.01wj.Dh|牙买加|(643).195  6792
chrysologus|Female|Married|_9h._DvbDZ__.0@---2.yA7Iro.183f-m-.E.iO|Saint-Siège|1/(800)- 5696994
xingcan|M|Widowed|"9_7K1kx.ugv_zu"@u.m-vb-f.tc|Libya|(873).492. 3325
roric|Female|Surviving Civil Partner|nRpl@Q--iu2.B--RPmuL.x.pQ|Malaysia|1-(280) .7714145
bronneach|Male|Single|D@[1.4.9.9]|Armenien|602-917 0276
qiamuddin|Male|Widowed|"2nEW"@---.zc-.bl|Island|898  8484958EXt5
aruth|F|Widowed|_hJ.Uf_@-.DsO5.5.eG|Габон|032775  9162
cornelius|F|Married|v@-s.-D91.t.U.ra|加拿大|5906728372
abduljalil|Male|Widowed|22__._Ob.b3@d-O-m.-20u-G.7.AN13l.LyV|尼日尔|(587)397.4635
idrissia|Female|Separated|9._.___C__yz.2ahK.l7@-f9h.f.-.k4X.fD|Kuwait|(929). 1427950X4
tylmann|Female|Married|"_"@[7.52.9.2]|Kongo, Republik|(009)  5931084
chelsia|F|Separated|wE.Ad_D_@Zp-z3.QM--C9-3J.3s-2-q9TlW.M.TVwjYH|中非|(767)409- 7669
fitch|F|Single|_A__@H-7bT-2Q3Wq.-2C0m-96f.a3Z3.6a--.cZcJ|Russie|(956)479- 9372
matsusaburō|M|Divorced|144R@-B33-6a6-s-4.T---8U.a.-ei7u45.zpPKGt|Äthiopien|(945) / 070 2002
trow|Male|Widowed|o@2-y.fkS|Albania|+1927  083- 9707
tyreo|Female|Surviving Civil Partner|1e@[0.20.3.937]|Croacia|(507)  121 -3317
carriona|F|Civil Partner|_3d_.kZN.__@J0aE-3f.Vu.h1m-8YQ-5mz--Hxl.3.qos|Costa de Marfil|1(994) 297/6075
hrant|M|Surviving Civil Partner|j.V_6.CH@h-c9-u1---J-1.-OCiv-PUl1X9.-2BrKUiaS1-43-Ki.W2-i.IBKZy|Казахстан|1 (483) -7761700
pattyson|Male|Divorced|_.P38@4f--3.-4--0a.6-YG2T-FrH-.C--7.BAS|Australia|(379)/ 3279885X6
abaroa|Female|Divorced|V@Y46.m.WF|Panamá|086.1231457 X 2
wettlin|Male|Separated|_L@-cT7-4m-.5bE4QKG.1.coK|Сингапур|1(842)123 0617
yağmur|M|Surviving Civil Partner|4F.2@--S--B915w7V---a.sX.h98I-VE8X-.7Z-l.oez|Кабо-Верде|1 -(930)/3003805
noemi|Male|Widowed|c._.9@[47.05.4.054]|San Pedro y Miquelón|0774171208
nchita|Female|Civil Partner|29vtl@G-.p.X2-2.0CZKq---cS6--0WK.Kx|Tonga|027601 / 2606
mustansar|M|Civil Partner|340.L_a@2-PPo82R.k.9.t-b.DBHYoR|West Bank|001/ 4970107eXt2
kimi|Female|Married|r@l.2r9v.----a3b-.51X9p.jgf|馬其頓|184-8552328ext 5
humberto|F|Separated|l8@r.7.a.s0wL5Ix.Iy|US|+1975910 6019x28
iskander|Female|Widowed|T@ock.4U.KQ|N. Korea|(950)3746067
yahui|F|Separated|3@851H-saH.6Enya-.-1.0.All|博茨瓦纳|1 174/ 241  3008
armah|Female|Divorced|aE._4_L_@[0.8.5.565]|Perú|011 3367437ExT 4
zetland|Male|Widowed|"G"@-fu--0-R--.eLAI|Jemen|(989). 599/4979
henda|M|Married|"4"@-7.Pv|Brasil|(556) 2236183
seeta|Male|Separated|Eie__t@G9--B--BuN76pzg-.w---.ZE|Islande|798330/ 0119X.7
rochdi|Male|Civil Partner|5@[3.6.2.4]|Saint-Marin|644162.5167ExT95
excelsa|F|Divorced|_7Ox@5o0.J8-1djf.CY-vF.Z-LH.VW|Congo, Democratic Republic of the|1 (064)- 0108046
kate|F|Civil Partner|"_9p_m._.S.KO__FCwm"@7--eCJ.-56hm.p02T-tK.3.TW|Lebanon|1 095. 2686660X6
nasra|M|Single|_._._._@q--3-b.6.--x-GbiKJ6-I-wg-.71N.xVJ|Hungary|026- 196 .7225
kia|M|Civil Partner|zqT.ZJC@4-z.1-dxG6-2mz-7Z-O-.4-.8X18-.HMw|白俄羅斯|953  327 /5660
daily|M|Civil Partner|4@[9.8.388.55]|Guinée-Bissau|+1936 688.9989x9
chunxiang|Female|Surviving Civil Partner|"2H"@D-6XgxY3--.-dxEN-t.UJ|Сенегал|024/949. 4472x.1
jennie|F|Separated|8_@I-T.mu|Sudáfrica|+1-151 .635 3501
mazin|Male|Separated|StPViq.1b187__@dJWL-K7U628w-Z-1.--.-H-99B--.Vj3o-Q-h-BN.AR|Malasia|1-(559). 9469034
eyes|Male|Separated|"A"@4-bS.-38.xVer-C0yd---b4S-.9Q--V--onF3yl.vjF|圭亚那|1(102)507/ 2542 
ranko|M|Divorced|Z@Y7.Eq|République tchèque|+1108.999 . 5804
da|F|Separated|L.d28__o.2A_63@-K.-i.00-.kfW|Thailand|036- 9265301eXT5
galadriel|M|Separated|Qj0Aq_2C.zp5.pUty.7@-rdX.--THJ--hVTNpL-6P.-ja.v.qJvm|马拉维|1 062-0689225
kōichirō|M|Single|_Q@-F1.v-.-.0-S-Ue8gdR-V.me|Lithuania|884689 -2734 
demion|M|Separated|R@Z-X.P.n.c--00.Qy|Îles Cook|125- 7856529Ext9
zuochi|F|Separated|X_Ng_kW_.Ol@-yx-Fr.d-01.-J7d-PgmG.8-l.CH|Suazilandia|(816). 104/ 6316
wilfredo|Female|Married|99._14q@[9.8.31.07]|Vereinigtes Königreich|(856)912/ 9355X7
shigetsugu|M|Civil Partner|60.13_._4_Cp1_@-9.-o60.V.n42kdWpX.FAU|French Polynesia|+1(550).026-1388
györgy|M|Single|"D.Y__"@82n--.b.E-t4Rb2764-cK.q88.fqCNMI|Centroafricana|+1048 6595439x.3
badiaa|M|Separated|_zYrz._.wQI@-aZ-7df0.5e.4a3.-1NAn.Xebcyl|几内亚比绍|(705)051.6892
ayanna|Male|Civil Partner|__Io9VAj@O-.T--AghsJY.K7eR.q--Ev4f-7u44q7.CtaU|马绍尔群岛|004/ 655-1808
carminda|Female|Separated|36C@---II-g.6.2th5.P.ZmuH|Мальдивы|029912 / 3942
chobei|F|Surviving Civil Partner|_.7@7-a6h6aJr3.HJ7j--.Oo|Montserrat|(518) /7820420x8
nurhayati|Male|Civil Partner|7@[316.243.017.2]|斐济|766.3521022 x. 1
anastasia|Female|Surviving Civil Partner|tv.E.zQ_Q.s_@-E40.9.-.S.em|Brasil|145 / 8946090
tajinder|M|Single|8.V4n@7q.-26.Hg|聖多美和普林西比|1 (185).9893660
vogado|Male|Separated|50._.4@M.35-5W-.-hh1e-k.-5-2T4A.JD|纳戈尔诺-卡拉巴赫|(003) . 0723380
ljubomir|M|Single|6_.9.n7_HDIHP.5__04@1Lx4T3-7.u254169Oev.---.Rz|S. Africa|+1(927) 4550070
sooy|F|Surviving Civil Partner|x8K8.P@[273.0.553.678]|Cote d'Ivoire|+1 339607  1674
áron|F|Widowed|"__aE7"@-0E-8.01--9-N4v-7.0-j97.-IA9.Aec|Czech Republic|+1 (235)6541671
killough|F|Divorced|4z.W.c@-H-zR.N3G.GB1-Hz-C5.8J-1-Fi-jO--3e71.XNO|Transnistrien|851-3198074
golemi|F|Married|w@-.Ef.5Et.-a.JMIkQ|Albanie|001. 432 0204 X0
münzenberg|F|Separated|"R0__I31"@[284.941.161.96]|East Timor|7812821391 
hurles|F|Civil Partner|_0_@A.33-w.-.--08.kpGAM|Коста-Рика|(916)702 - 8083
hien|Male|Separated|E.534@2h76My7W.-EvD--6.851.1P.hAlnJV|Brasilien|1 897/599/ 3836
qinxian|M|Divorced|6U.x7._C_y901M.048f@V.bd|Хорватия|+1/195 . 5851303
andie|M|Civil Partner|KL@-d--Nq-6-0.6xkR.H.E-1z-FD-o-11S-0-.YMZR|Camerún|+1-122756 4762
nazanin|M|Married|y6.c_.nM92y_r._.bJkFVE@0-C--h0.U-B8w-.x-e3fd-3X.-61-0X51.Cy|Белоруссия|(695) 321 5247
hamady|M|Single|_6n2y_@[853.179.7.19]|Équateur|1(112)/490/ 2269
kazushito|F|Married|3@[451.4.14.05]|Latvia|441. 041 . 0016
saturia|M|Surviving Civil Partner|_i.hov@--O8r-EDxHe-ox.0CuA2Iyu90HXX.Aj|Mauricio|305. 414- 4486
uri|M|Single|C3@5.w-.UW|埃及|(952)-511.9648 
arlan|Male|Single|N.k_27@N6-zn0bz--.-.4.4z-.Wh|Колумбия|426864 - 7139x 1
stokkies|Male|Widowed|"I.3_.V2Jvd6"@C.-.4Lh-JF.7--Y--px.HH|Letonia|045350 / 8445X7
berenguela|Male|Civil Partner|__8.1Mf.E.X5.J_Y@--1-.y667-.K2XKj9F.Z-0rY.FCE|Schweiz|1(195) /826/9565
topi|Female|Widowed|k._.50_tbD@0I-.ro|Lesoto|1 -(216).2942604
foster|Male|Widowed|hG__.6B.im67W__.veUO.___@3I.-l.-.9K.Il|Сент-Китс и Невис|161 -190/8450
ardele|Male|Married|"peOG_3C"@I-.-.79F2-0-WW.CT0mBN-BWv.De|Salomon|+1 335445.2756X6
enkyo|Male|Married|"h_.B.Jt.9"@li696.-j6B-9.9HJ9FS0Iyo1G--.AM4--g2B-Ce6tZw-.erVE|Kazajistán|+1977738  3012X8
marisha|F|Surviving Civil Partner|8M@B.As|Kap Verde|083767 - 8717 
muguette|Male|Divorced|7Ob_1.1_3XQu_O.Sz.4.C@Cm-0-.O.Yy.a5U.jW|Tadjikistan|+1 848248 4586 
mahdi|Female|Married|HX8Ok_@7v--X4Aq7-.XD|尼泊尔|080682- 6240
shandi|M|Single|"P"@b-3-nmiuw6-4v-.uKu|Santa Lucía|181 033.6453X83
egil|Female|Divorced|"7"@-i.t.Ckk|Азад Кашмир|(261) /787  2090
alecko|F|Widowed|N2.ZR.03GZH_Ir@M2q.SBW|Botsuana|+1669 -625- 9241
xiaopeng|M|Civil Partner|Q.1_.8.m__fbU_O@[7.208.76.8]|Trinité-et-Tobago|+1.3296165046
seleke|F|Widowed|4@EXh.-.RcPr--PvZ-.3PJza.uQswhJ|Saint Vincent and the Grenadines|775/0256016X. 11
zeynidin|M|Widowed|"7_"@2.1-1J26.m-.qz.aj|Соломоновы Острова|1 425 / 5178980 
bolong|Male|Civil Partner|U@A-2D8K26P-.--85MKW.XQS|Slovenia|533021 7735
alton|Male|Married|46_5_@9-88IB5-.D.-Tm.-rV50-Z-.DX|Salomon|1.(418)1893043
melecio|F|Civil Partner|A._e.M09@c.RUj|Bulgaria|1 300- 503  0393
immaculada|F|Separated|_l_xKQ5.7Vn@[1.7.0.03]|加拿大|(256) 1257755
lowth|M|Civil Partner|__PN4i__._@[6.384.7.8]|Эфиопия|+12018333333
adolfowitsch|Female|Civil Partner|Oi_5x.w6___.xp@f-T4--4.XV|Bhutan|1 033 -4237901
andis|M|Married|iA@UT.D1.B.9WG.opKp|Belgique|1-(820).891/2640
elizangela|F|Single|_6G.R_3n_@g.F.yry|Israel|+1 (260) 0559969
mannov|F|Surviving Civil Partner|_G_k5@[91.359.59.08]|Bielorrusia|1(931)378/5526
ammara|F|Widowed|b@30-aQ2-.5Xcx-D7.70.qL|Antigua und Barbuda|+1(820)/ 7602912
hilder|F|Separated|7_5R.v_@[1.5.253.63]|Коста-Рика|1(462) 595 .3304
carolay|M|Surviving Civil Partner|n40360r4@[326.996.73.52]|Saint-Vincent-et-les-Grenadines|(563) 731.9171 
hyang|Male|Surviving Civil Partner|9@45k1j.o.g9.H.pfFL|Litauen|378 4733843
gjeble|Female|Separated|8_.2___LQ_0@-.s.-.i6-0X--3e-62lKOz.HA|Portugal|1-(172)843 /4547
gergana|Female|Single|3y@c-.J43---.Wz|Швеция|1(019) . 5719971
nanu|M|Surviving Civil Partner|"0.z8k_4.P.s._WJ"@-y4-M-.0.-5.O.pd|Vietnam|1(274)/966 .2328
reginia|M|Surviving Civil Partner|_@b69--N7QI-I-KEWD.G-ew853-Edk.-N.U.pLe|Qatar|462- 872 / 7821
kirian|Male|Divorced|_4T.B_9u7.y._n0K_.k_d_5tds@E.26Mi-4tN.-Kt3I0M-6jaTR-PU.Y.ovBQKA|Brunéi|1 740410 -6243
archis|M|Married|m@[70.605.9.647]|Перу|555 /1436604exT4
esposito|F|Surviving Civil Partner|wX_.G@[66.899.33.3]|乌干达|1335/650 .7974x7
faustina|Female|Widowed|50__@Fn0.1.--fa.s.YZq|瑞士|+1(039) /1882908
